"family","design","rep","seed","n_rows","n_min_row","n_max_row","cond_inv","eff_dim","pkg_cond_inv","pkg_spread","flagged","scope","target_in_span","degenerate_margins","truth","ok","err_class","err_message","est","lo","hi","width","covered","max_rhat","min_ess","min_ess_tail","divergent","max_treedepth","n_chains_ok","n_chains_requested"
"normal","joint_6",4,2096,6,52,165,0.745593636773007,2.83066020206323,0.71077486988643,0.999299802411432,FALSE,"identity",TRUE,10,-0.377391999106156,TRUE,NA,NA,-0.465638655,-0.636664414,-0.300033102,0.336631312,TRUE,1.00123473513918,6648.38012686508,4236.38201728757,0,0,4,4
"normal","joint_8",4,2096,8,52,94,0.781356412916224,2.87995009028477,0.738451722026775,1.02826704729937,FALSE,"identity",TRUE,16,-0.377391999106156,TRUE,NA,NA,-0.483286035,-0.65447246975,-0.3102681765,0.34420429325,TRUE,1.00153093683621,6036.55766364488,4365.68251552585,0,0,4,4
"normal","minimal_4",4,2096,4,112,175,0.562720152954831,2.45709861397578,0.52577698118634,1.0023451421621,FALSE,"identity",TRUE,6,-0.377391999106156,TRUE,NA,NA,-0.4604237,-0.64678657425,-0.27980433175,0.3669822425,TRUE,1.00144152700786,5395.34640863752,4028.09250208791,0,0,4,4
"normal","ovat_age_3",4,2096,3,200,200,1.28924419513549e-17,1.00000147366388,1.08957779276579e-16,0.842602213746482,TRUE,"identity",FALSE,0,-0.377391999106156,TRUE,NA,NA,-0.24403266,-1.24071098,0.805437876249999,2.04614885625,TRUE,1.00077633972811,3122.19374889309,3356.04532547266,0,0,4,4
"normal","ovat_age_6",4,2096,6,100,100,0.000424156490274202,1.00001193519658,0.0325411491215914,0.903437641843093,TRUE,"identity",TRUE,0,-0.377391999106156,TRUE,NA,NA,-0.15415553,-0.68715468725,0.38315823225,1.0703129195,TRUE,1.00105831787724,3975.04577848003,3660.5418612183,0,0,4,4
"normal","crosstab_4",5,2117,4,102,180,0.00042777116915607,1.99916773905749,0.00773210989461007,1.02764432715985,TRUE,"identity",TRUE,8,-0.358068470146227,TRUE,NA,NA,-0.44149954,-2.131634135,1.223425205,3.35505934,TRUE,1.00228920746269,2320.89679207541,2636.9816055859,0,0,4,4
"normal","joint_6",5,2117,6,54,166,0.745593636773007,2.83066020206323,0.715121807562943,1.00257118898604,FALSE,"identity",TRUE,10,-0.358068470146227,TRUE,NA,NA,-0.23283425,-0.4091818355,-0.05667801235,0.35250382315,TRUE,1.00101698479436,5866.59339274293,3959.23066164571,0,0,4,4
"normal","joint_8",5,2117,8,48,90,0.781356412916224,2.87995009028477,0.752371596045731,1.02755546233418,FALSE,"identity",TRUE,16,-0.358068470146227,TRUE,NA,NA,-0.24807357,-0.4181424725,-0.077590321125,0.340552151375,TRUE,1.00125175861969,6611.99502191041,4053.02349491219,0,0,4,4
"normal","minimal_4",5,2117,4,102,169,0.562720152954831,2.45709861397578,0.561489314853036,1.00081145438791,FALSE,"identity",TRUE,6,-0.358068470146227,TRUE,NA,NA,-0.26799109,-0.445886904,-0.0938809169750001,0.352005987025,TRUE,1.00173598809743,5882.47346574509,3831.74230535032,0,0,4,4
"normal","ovat_age_3",5,2117,3,200,200,1.28924419513549e-17,1.00000147366388,1.61353160690303e-18,0.874146829830509,TRUE,"identity",FALSE,0,-0.358068470146227,TRUE,NA,NA,-0.088328125,-1.031909615,0.862941507749999,1.89485112275,TRUE,1.0006756041791,2786.72900421208,3607.71008279723,0,0,4,4
